,total,Taxonomy
Zotu505,984,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Gammaproteobacteria(98.00000000000001);Pseudomonadales(98.00000000000001);Moraxellaceae(98.00000000000001);Enhydrobacter(68.00000000000001);Moraxella osloensis(52.00000000000001)
Zotu506,958,Bacteria(100.0);Firmicutes(100.0);Negativicutes(100.0);Veillonellales-Selenomonadales(100.0);Veillonellaceae(100.0);Negativicoccus(100.0);Negativicoccus massiliensis(71.70476190476191)
Zotu507,955,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Bacteroidales(100.0);Prevotellaceae(100.0);Prevotella(100.0);uncultured eubacterium E1-K14(38.83333333333334)
Zotu508,863,Bacteria(100.00000000000004);Proteobacteria(100.00000000000004);Gammaproteobacteria(100.00000000000004);Pasteurellales(100.00000000000004);Pasteurellaceae(100.00000000000004);Haemophilus(100.00000000000004);Haemophilus haemolyticus(79.06674994080238)
Zotu509,978,Bacteria(100.0);Deinococcota(100.0);Deinococci(100.0);Deinococcales(100.0);Deinococcaceae(100.0);Deinococcus(100.0);Deinococcus geothermalis DSM 11300(67.96190476190475)
Zotu510,895,Bacteria(99.99999999999999);Bacteroidota(99.99999999999999);Bacteroidia(99.99999999999999);Bacteroidales(99.99999999999999);Prevotellaceae(99.99999999999999);Alloprevotella(99.99999999999999);uncultured bacterium(89.50009712509711)
Zotu511,1111,Bacteria(99.99999999999996);Cyanobacteria(99.99999999999996);Cyanobacteriia(99.99999999999996);Chloroplast(99.99999999999996);Camellia oleifera(22.053333333333338);unidentified(99.99999999999996);unidentified(99.99999999999996)
Zotu512,996,Bacteria(100.0);Fusobacteriota(100.0);Fusobacteriia(100.0);Fusobacteriales(100.0);Fusobacteriaceae(100.0);Fusobacterium(100.0);uncultured bacterium(60.01242970724916)
Zotu513,830,Bacteria(100.0);Proteobacteria(100.0);Alphaproteobacteria(100.0);Rhizobiales(100.0);Rhizobiaceae(100.0);Aureimonas(96.75);uncultured bacterium(83.43333333333334)
Zotu514,1181,Bacteria(99.99999999999999);Cyanobacteria(99.99999999999999);Cyanobacteriia(99.99999999999999);Chloroplast(99.99999999999999);Xerophyta viscosa(61.1480861244019);unidentified(99.99999999999999);unidentified(99.99999999999999)
Zotu515,646,Unclassified
Zotu516,827,Bacteria(100.0);Firmicutes(100.0);Clostridia(100.0);Clostridiales(100.0);Clostridiaceae(100.0);Clostridium sensu stricto 9(99.0);uncultured bacterium(99.0)
Zotu517,1175,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Bacilli(99.99999999999999);Staphylococcales(99.99999999999999);Staphylococcaceae(99.99999999999999);Staphylococcus(99.99999999999999);Staphylococcus pettenkoferi(99.43749999999999)
Zotu518,872,Bacteria(100.0);Firmicutes(100.0);Negativicutes(100.0);Veillonellales-Selenomonadales(100.0);Veillonellaceae(100.0);Dialister(100.0);uncultured organism(69.23333333333333)
Zotu521,774,Bacteria(100.00000000000003);Spirochaetota(100.00000000000003);Spirochaetia(100.00000000000003);Spirochaetales(100.00000000000003);Spirochaetaceae(100.00000000000003);Treponema(100.00000000000003);Treponema denticola(73.4514963880289)
Zotu522,921,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Gammaproteobacteria(98.00000000000001);Pseudomonadales(98.00000000000001);Moraxellaceae(98.00000000000001);Enhydrobacter(68.00000000000001);Moraxella osloensis(52.00000000000001)
Zotu523,819,Bacteria(99.99999999999997);Bacteroidota(99.99999999999997);Bacteroidia(99.99999999999997);Bacteroidales(99.99999999999997);Prevotellaceae(99.99999999999997);Prevotella(99.99999999999997);uncultured bacterium(99.9296296296296)
Zotu524,602,Unclassified
Zotu525,823,Bacteria(100.00000000000003);Proteobacteria(100.00000000000003);Gammaproteobacteria(100.00000000000003);Pasteurellales(100.00000000000003);Pasteurellaceae(100.00000000000003);Aggregatibacter(100.00000000000003);uncultured bacterium(96.18104487331458)
Zotu526,843,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Pasteurellales(100.0);Pasteurellaceae(100.0);Aggregatibacter(99.92450142450143);uncultured bacterium(96.18874184473697)
Zotu527,957,Bacteria(100.00000000000003);Fusobacteriota(100.00000000000003);Fusobacteriia(100.00000000000003);Fusobacteriales(100.00000000000003);Fusobacteriaceae(100.00000000000003);Fusobacterium(100.00000000000003);uncultured bacterium(54.240819908527044)
Zotu528,816,Bacteria(99.99999999999999);Bacteroidota(99.99999999999999);Bacteroidia(99.99999999999999);Bacteroidales(99.99999999999999);Prevotellaceae(99.99999999999999);Alloprevotella(99.99999999999999);uncultured bacterium(89.73636363636362)
Zotu529,719,Bacteria(99.99999999999999);Bacteroidota(99.99999999999999);Bacteroidia(99.99999999999999);Bacteroidales(99.99999999999999);Prevotellaceae(99.99999999999999);Alloprevotella(99.99999999999999);uncultured Prevotellaceae bacterium(61.30833333333332)
Zotu53,26730,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Clostridia(100.00000000000001);Peptostreptococcales-Tissierellales(100.00000000000001);Peptoniphilus(100.00000000000001);uncultured bacterium(65.47858005331993);unidentified(100.00000000000001)
Zotu530,856,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Oceanospirillales(100.0);Halomonadaceae(100.0);Halomonas(100.0);uncultured organism(34.221664121754856)
Zotu531,904,Bacteria(100.0);Proteobacteria(100.0);Alphaproteobacteria(100.0);Rhizobiales(100.0);Rhizobiaceae(100.0);Aureimonas(98.19047619047619);uncultured bacterium(84.0547619047619)
Zotu532,1103,Bacteria(99.99999999999949);Cyanobacteria(99.99999999999949);Cyanobacteriia(99.99999999999949);Chloroplast(99.99999999999949);Camellia oleifera(20.486666666666594);unidentified(99.99999999999949);unidentified(99.99999999999949)
Zotu533,762,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Bacteroidales(100.0);Prevotellaceae(100.0);Alloprevotella(100.0);uncultured Prevotellaceae bacterium(59.26469363969365)
Zotu534,628,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Pasteurellales(99.99999999999999);Pasteurellaceae(99.99999999999999);Aggregatibacter(99.71013501185914);uncultured bacterium(96.19058144979263)
Zotu536,758,Bacteria(99.99999999999997);Firmicutes(99.99999999999997);Clostridia(99.99999999999997);Peptostreptococcales-Tissierellales(99.99999999999997);Parvimonas(99.99999999999997);uncultured bacterium(58.486693813432964);unidentified(99.99999999999997)
Zotu537,814,Bacteria(100.00000000000033);Proteobacteria(100.00000000000033);Gammaproteobacteria(100.00000000000033);Enterobacterales(100.00000000000033);Enterobacteriaceae(97.30202505597056);Escherichia-Shigella(57.16275353015394);Citrobacter koseri(85.4587603518669)
Zotu54,26761,Bacteria(100.0);Firmicutes(100.0);Clostridia(100.0);Peptostreptococcales-Tissierellales(100.0);Peptoniphilus(100.0);uncultured bacterium(66.00574527550897);unidentified(100.0)
Zotu540,632,Bacteria(99.99999999999994);Proteobacteria(99.99999999999994);Gammaproteobacteria(99.99999999999994);Pasteurellales(99.99999999999994);Pasteurellaceae(99.99999999999994);Aggregatibacter(99.99999999999994);uncultured bacterium(96.1981907023891)
Zotu541,752,Bacteria(100.0);Proteobacteria(100.0);Alphaproteobacteria(100.0);Rhodobacterales(100.0);Rhodobacteraceae(100.0);uncultured(96.95);uncultured bacterium(98.18333333333334)
Zotu543,773,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Gammaproteobacteria(100.00000000000001);Enterobacterales(100.00000000000001);Enterobacteriaceae(96.98100589425341);Escherichia-Shigella(56.12759295429551);Citrobacter koseri(86.44252658563292)
Zotu544,748,Bacteria(100.0);Firmicutes(100.0);Negativicutes(100.0);Veillonellales-Selenomonadales(100.0);Veillonellaceae(100.0);Dialister(100.0);uncultured organism(69.96666666666665)
Zotu545,733,Bacteria(100.0);Firmicutes(100.0);Negativicutes(100.0);Veillonellales-Selenomonadales(100.0);Veillonellaceae(100.0);Veillonella(100.0);Veillonella parvula ATCC 17745(40.844935400516796)
Zotu546,802,Bacteria(100.00000000000003);Proteobacteria(100.00000000000003);Gammaproteobacteria(100.00000000000003);Cardiobacteriales(100.00000000000003);Cardiobacteriaceae(100.00000000000003);Cardiobacterium(100.00000000000003);uncultured bacterium(94.62533616787404)
Zotu547,823,Bacteria(99.99999999999997);Proteobacteria(99.99999999999997);Gammaproteobacteria(99.99999999999997);Pseudomonadales(99.99999999999997);Moraxellaceae(99.99999999999997);Acinetobacter(99.99999999999997);Acinetobacter haemolyticus(66.90016832951838)
Zotu548,902,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Pseudomonadales(100.0);Moraxellaceae(100.0);Moraxella(100.0);uncultured bacterium(59.66666666666667)
Zotu550,698,Bacteria(100.00000000000001);Bacteroidota(100.00000000000001);Bacteroidia(100.00000000000001);Bacteroidales(100.00000000000001);Prevotellaceae(100.00000000000001);Prevotella(100.00000000000001);uncultured bacterium(99.92857142857144)
Zotu551,705,Bacteria(100.0);Proteobacteria(100.0);Alphaproteobacteria(100.0);Rhodobacterales(100.0);Rhodobacteraceae(100.0);uncultured(92.81709956709958);uncultured bacterium(96.05086580086581)
Zotu552,1137,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Bacilli(99.99999999999999);Staphylococcales(99.99999999999999);Staphylococcaceae(99.99999999999999);Staphylococcus(99.99999999999999);Staphylococcus pettenkoferi(99.99999999999999)
Zotu553,697,Bacteria(100.0);Bacteroidota(100.0);Bacteroidia(100.0);Bacteroidales(100.0);Prevotellaceae(100.0);Prevotella(100.0);uncultured bacterium(100.0)
Zotu554,817,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Pseudomonadales(99.99999999999999);Moraxellaceae(99.99999999999999);Acinetobacter(99.99999999999999);Acinetobacter haemolyticus(66.15179806410158)
Zotu555,808,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Bacilli(100.00000000000001);Bacillales(100.00000000000001);Bacillaceae(100.00000000000001);Bacillus(100.00000000000001);Bacillus licheniformis(50.00000000000001)
Zotu557,777,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Pseudomonadales(99.99999999999999);Pseudomonadaceae(99.99999999999999);Pseudomonas(99.99999999999999);Pseudomonas koreensis(74.65795918367351)
Zotu558,722,Bacteria(100.00000000000003);Proteobacteria(100.00000000000003);Gammaproteobacteria(100.00000000000003);Cardiobacteriales(100.00000000000003);Cardiobacteriaceae(100.00000000000003);Cardiobacterium(100.00000000000003);uncultured bacterium(95.08873989956656)
Zotu559,745,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Gammaproteobacteria(100.00000000000001);Burkholderiales(100.00000000000001);Burkholderiaceae(100.00000000000001);Lautropia(100.00000000000001);uncultured bacterium(97.42967525597315)
Zotu56,20504,Bacteria(100.00000000000016);Firmicutes(100.00000000000016);Bacilli(100.00000000000016);Lactobacillales(100.00000000000016);Streptococcaceae(100.00000000000016);Streptococcus(100.00000000000016);Streptococcus australis(18.09844635343739)
Zotu560,790,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Pseudomonadales(100.0);Pseudomonadaceae(100.0);Pseudomonas(100.0);Pseudomonas oleovorans(31.825913295769904)
Zotu561,605,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Negativicutes(100.00000000000001);Veillonellales-Selenomonadales(100.00000000000001);Veillonellaceae(100.00000000000001);Megasphaera(96.25000000000001);Megasphaera micronuciformis(83.50000000000001)
Zotu563,631,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Bacilli(100.00000000000001);Bacillales(100.00000000000001);Bacillaceae(100.00000000000001);Bacillus(100.00000000000001);Bacillus licheniformis(60.00000000000001)
Zotu566,1104,Bacteria(100.00000000000001);Cyanobacteria(100.00000000000001);Cyanobacteriia(100.00000000000001);Chloroplast(100.00000000000001);Xerophyta viscosa(57.30818713450291);unidentified(100.00000000000001);unidentified(100.00000000000001)
Zotu567,543,Bacteria(99.99999999999999);Bacteroidota(99.99999999999999);Bacteroidia(99.99999999999999);Bacteroidales(99.99999999999999);Prevotellaceae(99.99999999999999);Prevotella(99.99999999999999);uncultured bacterium(44.91596671302555)
Zotu568,599,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Bacilli(100.00000000000001);Bacillales(100.00000000000001);Bacillaceae(100.00000000000001);Bacillus(100.00000000000001);Bacillus licheniformis(50.00000000000001)
Zotu569,639,Bacteria(100.00000000000003);Fusobacteriota(100.00000000000003);Fusobacteriia(100.00000000000003);Fusobacteriales(100.00000000000003);Fusobacteriaceae(100.00000000000003);Fusobacterium(100.00000000000003);uncultured bacterium(33.3526835305263)
Zotu570,524,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Bacilli(100.00000000000001);Bacillales(100.00000000000001);Bacillaceae(100.00000000000001);Bacillus(100.00000000000001);Bacillus licheniformis(50.00000000000001)
Zotu571,700,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Pseudomonadales(99.99999999999999);Pseudomonadaceae(99.99999999999999);Pseudomonas(99.99999999999999);Pseudomonas oleovorans(32.82556767289653)
Zotu572,850,Bacteria(100.0);Firmicutes(100.0);Clostridia(100.0);Peptostreptococcales-Tissierellales(100.0);Anaerovoracaceae(100.0);[Eubacterium] saphenum group(100.0);Eubacterium saphenum ATCC 49989(100.0)
Zotu573,788,Bacteria(100.0);Firmicutes(100.0);Clostridia(100.0);Peptostreptococcales-Tissierellales(100.0);Anaerovoracaceae(100.0);[Eubacterium] saphenum group(100.0);Eubacterium saphenum ATCC 49989(100.0)
Zotu574,597,Bacteria(100.00000000000001);Deinococcota(100.00000000000001);Deinococci(100.00000000000001);Thermales(100.00000000000001);Thermaceae(100.00000000000001);Thermus(100.00000000000001);Thermus thermophilus SG0.5JP17-16(69.5909090909091)
Zotu576,757,Bacteria(99.99999999999996);Proteobacteria(99.99999999999996);Gammaproteobacteria(99.99999999999996);Burkholderiales(99.99999999999996);Comamonadaceae(99.99999999999996);Curvibacter(99.99999999999996);Curvibacter lanceolatus(87.39999999999998)
Zotu577,623,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Burkholderiales(100.0);TRA3-20(100.0);uncultured bacterium(98.8);unidentified(100.0)
Zotu578,631,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Burkholderiales(100.0);TRA3-20(100.0);uncultured bacterium(99.0);unidentified(100.0)
Zotu579,618,Bacteria(100.0);Actinobacteriota(100.0);Actinobacteria(100.0);Corynebacteriales(100.0);Corynebacteriaceae(100.0);Corynebacterium sp. NML 100378(100.0);unidentified(100.0)
Zotu58,20231,Bacteria(99.99999999999997);Firmicutes(99.99999999999997);Bacilli(99.99999999999997);Lactobacillales(99.99999999999997);Streptococcaceae(99.99999999999997);Streptococcus(99.99999999999997);Streptococcus australis(18.80679083536932)
Zotu581,811,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Bacilli(100.00000000000001);Bacillales(100.00000000000001);Bacillaceae(100.00000000000001);Bacillus(100.00000000000001);Bacillus licheniformis(50.00000000000001)
Zotu582,654,Bacteria(99.99999999999999);Bacteroidota(99.99999999999999);Bacteroidia(99.99999999999999);Bacteroidales(99.99999999999999);Tannerellaceae(99.99999999999999);Tannerella(99.99999999999999);uncultured bacterium(28.621212121212118)
Zotu584,883,Bacteria(100.00000000000001);Proteobacteria(100.00000000000001);Gammaproteobacteria(100.00000000000001);Burkholderiales(100.00000000000001);Neisseriaceae(100.00000000000001);Neisseria(100.00000000000001);uncultured bacterium(78.65929859169623)
Zotu585,775,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Burkholderiales(99.99999999999999);Burkholderiaceae(99.99999999999999);Lautropia(99.99999999999999);uncultured bacterium(97.41778709086154)
Zotu586,645,Bacteria(100.00000000000001);Bacteroidota(100.00000000000001);Bacteroidia(100.00000000000001);Bacteroidales(100.00000000000001);Prevotellaceae(100.00000000000001);Prevotella(100.00000000000001);Prevotella jejuni(64.34207867296102)
Zotu587,616,Bacteria(99.99999999999999);Bacteroidota(99.99999999999999);Bacteroidia(99.99999999999999);Flavobacteriales(99.99999999999999);Weeksellaceae(99.99999999999999);Chryseobacterium(99.99999999999999);Chryseobacterium sp. StRB126(34.42799770044112)
Zotu589,597,Bacteria(100.00000000000001);Actinobacteriota(100.00000000000001);Actinobacteria(100.00000000000001);Micrococcales(100.00000000000001);Micrococcaceae(100.00000000000001);Micrococcus(98.00000000000001);Micrococcus luteus(34.00000000000001)
Zotu59,19187,Bacteria(99.99999999999999);Firmicutes(99.99999999999999);Negativicutes(99.99999999999999);Veillonellales-Selenomonadales(99.99999999999999);Veillonellaceae(99.99999999999999);Veillonella(99.99999999999999);uncultured bacterium(58.54632942394077)
Zotu590,624,Bacteria(100.00000000000001);Actinobacteriota(100.00000000000001);Actinobacteria(100.00000000000001);Micrococcales(100.00000000000001);Micrococcaceae(100.00000000000001);Micrococcus(98.00000000000001);Micrococcus luteus(34.00000000000001)
Zotu592,512,Bacteria(99.99999999999996);Proteobacteria(99.99999999999996);Gammaproteobacteria(99.99999999999996);Pseudomonadales(99.99999999999996);Moraxellaceae(99.99999999999996);Acinetobacter(99.99999999999996);Acinetobacter junii(40.848196901332244)
Zotu593,544,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Bacilli(100.00000000000001);Bacillales(100.00000000000001);Bacillaceae(100.00000000000001);Bacillus(100.00000000000001);Bacillus licheniformis(60.00000000000001)
